Text,Label,Confidence
Premise: The key factor in reducing stress levels is practicing mindfulness and meditation regularly. Hypothesis: Mindfulness and meditation have a positive impact on reducing stress levels.,1,0.8677678
Premise: Studying consistently throughout the semester leads to better grades. Hypothesis: Cramming the night before an exam leads to better grades.,1,0.9739842
"Premise: She had the whole day to plan the wedding, but her maid of honor, who was supposed to help her with the plans, Hypothesis: The maid of honor helped her with the wedding plans.",2,0.55598295
"Premise: For example, the basic problem is that there is no such thing as a perfect society. Hypothesis: There is no such thing as a perfect society.",0,0.98024714
Premise: A woman who goes to a man's office is called a whore. Hypothesis: A woman who goes to a man's office is called a lady.,2,0.83997864
"Premise: He also pointed out that some of the new companies, such as NetZero, had more than 1,000 employees. Hypothesis: The companies that are new are bigger than the old ones.",0,0.54633534
"Premise: But the immediate needs of the moment must be met, and this can be a matter of urgency. Hypothesis: One must take care of the immediate needs.",0,0.9406335
Premise: Lack of exercise is a major contributor to the obesity epidemic in the United States. Hypothesis: People who engage in regular exercise are less likely to be obese.,1,0.6946754
"Premise: After conducting a series of experiments, the scientist concluded that the new drug was effective in treating the disease. Hypothesis: The new drug is effective in treating the disease.",0,0.83717614
"Premise: The lightness of the metal made it possible to pack the bullets in tight, but it also made it difficult to fire them accurately. Hypothesis: The bullets were too light to pack in tight, but they were too heavy to fire accurately.",2,0.90517586
Premise: The data showed a clear pattern of increased crime rates in areas with limited access to education and job opportunities. Hypothesis: Limited access to education and job opportunities can lead to increased crime rates.Premise: The study found that individuals who exercise regularly have lower rates of heart disease compared to those who lead sedentary lifestyles. Hypothesis: Regular exercise can decrease the risk of heart disease.,0,0.79000217
"Premise: The restaurant owner decided to change the menu to attract more customers. Hypothesis: The restaurant owner decided to change the menu to save money.Premise: Despite the strict rules and regulations, the company still faced many safety violations. Hypothesis: The company struggles to maintain safety compliance.",0,0.60185397
Premise: The key factor in determining success in business is effective communication. Hypothesis: Effective communication is the most important factor for success in business.,0,0.962368
"Premise: ""The Unfinished Cathedral"" is a novel about the rise and fall of the Notre Dame de Paris. Hypothesis: The novel is about the Notre Dame de Paris.",0,0.9693777
Premise: The current laws are so vague that they leave many people uncertain about what they can and cannot do. Hypothesis: The current laws are very vague.,0,0.9862039
"Premise: Traditional medicine has been used for centuries, but some people believe that modern medicine is more effective. Hypothesis: Modern medicine has advanced beyond the effectiveness of traditional medicine.",1,0.8743799
Premise: The increase in average global temperatures can be attributed to human activities such as burning fossil fuels. Hypothesis: The increase in average global temperatures is caused by human activities like burning fossil fuels.Premise: The best way to increase productivity in the workplace is by providing employees with flexible work hours. Hypothesis: Flexible work hours lead to increased productivity.,1,0.5716158
"Premise: 'It's like a gerbil running around in a cage,' he said, nodding. 'They're never going to stop. And I don't know how to stop them.' Hypothesis: They are never going to stop because they are like a gerbil running around in a cage.",0,0.9676339
Premise: Research has shown that smoking is a major risk factor for lung cancer. Hypothesis: Smoking increases the risk of developing lung cancer.,0,0.9289687
Premise: The experiment demonstrated that plants grow better in sunlight than in darkness. Hypothesis: Plants grow better in sunlight than in darkness.,0,0.99016714
"Premise: To the extent that there is a surplus of goods, prices will be lower than they would be if there were a shortage. Hypothesis: Prices will be higher than they would be if there were a shortage.",2,0.9960284
Premise: Studies show that regular meditation can reduce stress levels and improve mental health. Hypothesis: Regular meditation can reduce stress levels and improve mental health.Premise: The sunniest continent on Earth is Africa. Hypothesis: Africa receives the most sunlight of any continent.,1,0.8653277
Premise: She had a big smile on her face as she opened the box. Hypothesis: The box contained something that made her happy.,1,0.6053332
Premise: Researchers observed that children who read for at least 20 minutes every day showed improved language skills compared to children who did not read regularly. Hypothesis: Regular reading helps improve language skills in children.Premise: The experiment showed that plants grow better with music playing in the background. Hypothesis: Music has a positive effect on plant growth.,0,0.62941635
"Premise: The data analysis revealed a strong relationship between sleep quality and cognitive function. Hypothesis: Good sleep quality is linked to improved cognitive function.Premise: As the sun began to set, the sky turned a beautiful shade of pink. Hypothesis: The sky turned pink at sunset.",0,0.88100415
Premise: The weather forecast predicts rain for tomorrow. Hypothesis: It will likely rain tomorrow.,0,0.71720237
"Premise: To the extent that the problem of drug abuse is a social problem, it is a problem of society. Hypothesis: To the extent that the problem of drug abuse is a social problem, it is a problem of the individual.",2,0.9968183
"Premise: If you don't mind, sir, I'll sit in the corner. Hypothesis: I don't mind, sir, I'll sit in the corner.",0,0.96321756
"Premise: After the collapse of the Soviet Union, Russia has experienced a resurgence of nationalism. Hypothesis: The resurgence of nationalism is the sole reason for the country's current prosperity.",1,0.99401844
Premise: I've got to get back to the hotel. I've got a date with the woman I love. Hypothesis: I have to get back to the hotel to meet my date.,0,0.7718554
"Premise: I was happy to see them, but they were happy to see me. Hypothesis: They were happy to see me.",0,0.9418941
Premise: A good example of the difference between the two is the way that the French would rather spend money on an art gallery than on a new hospital. Hypothesis: The French are not good at making good decisions.,1,0.8995209
"Premise: ""I can't believe how much traffic there was on the highway today,"" said Emily, as she arrived at work late. Hypothesis: Emily experienced traffic on her way to work.",0,0.97701466
Premise: The renowned scientist Albert Einstein once said that imagination is more important than knowledge. Hypothesis: Albert Einstein believed in the importance of imagination.,0,0.9511325
Premise: The study found a correlation between studying daily and achieving higher grades. Hypothesis: Studying daily is correlated with achieving higher grades.,0,0.9882045
"Premise: This is the point where the game is most difficult, and most fun. Hypothesis: It is a fun game.",0,0.54879993
Premise: Research has shown that regular exercise can lead to improved mental health and reduced stress levels. Hypothesis: Exercise has no impact on mental health or stress levels.Premise: The research showed that students who ate a healthy breakfast performed better on tests. Hypothesis: Students who eat a healthy breakfast will perform better on tests.,2,0.8263431
Premise: The experiment showed that plants grew taller when exposed to more sunlight compared to plants kept in the shade. Hypothesis: Increased sunlight exposure promotes plant growth.,1,0.5670131
Premise: Research has indicated that people who exercise regularly have lower rates of heart disease. Hypothesis: Regular exercise is linked to decreased risk of heart disease.,0,0.9582694
"Premise: If the truth is not so clear, it is because the law has never been so difficult to interpret. Hypothesis: The law has never been so difficult to interpret.",0,0.9689321
"Premise: The new president is expected to address the nation's budget deficit, unemployment, and social problems. Hypothesis: The new president will address the nation's budget deficit, unemployment, and social problems.",0,0.9438572
Premise: These examples show that the high-performance team is made up of people who are able to work together in a cohesive manner. Hypothesis: There are a lot of cohesive teams.,1,0.7225656
Premise: The use of technology has revolutionized the way we communicate with one another. Hypothesis: Technology has not changed the way we communicate with each other.,2,0.99905854
Premise: The teacher gave the students a challenging assignment to test their problem-solving skills. Hypothesis: The purpose of the challenging assignment was to assess the students' problem-solving skills.Premise: The most popular dishes at the restaurant are the sushi and the sashimi. Hypothesis: The sushi and sashimi are the most popular dishes at the restaurant.,0,0.96591616
Premise: Research suggests that exposure to natural light can improve mood and productivity in the workplace. Hypothesis: Exposure to natural light leads to improved mood and productivity.Premise: This new training program boasts a 95% success rate in helping individuals find employment within 6 months. Hypothesis: The new training program is successful in helping individuals find employment within 6 months.,0,0.9449059
Premise: The theory of evolution by natural selection was proposed by Charles Darwin. Hypothesis: Charles Darwin proposed the theory of evolution by natural selection.,0,0.9931933
"Premise: The fishy smell of the algae in the lagoon was strong enough to be noticed, but the distant sound of gunfire was not. Hypothesis: The distant sound of gunfire was not strong enough to be noticed.",0,0.7633746
Premise: It's not necessary to use all the potential user's information. Hypothesis: Some of the potential user's information is not needed.,0,0.8014014
"Premise: As for the argument that our Founding Fathers, by enshrining the Bill of Rights, meant to make it impossible for the government to infringe on our freedoms, this view is an oversimplification. Hypothesis: The founders did not mean to make it impossible for the government to infringe on our freedoms.",2,0.39339674
"Premise: He had been advised to leave his job because of the bad publicity. Hypothesis: He was advised to leave his job, but he didn't leave his job.",1,0.62433577
"Premise: In his opening remarks, Clinton referred to his wife as ""a great American,"" a ""remarkable woman,"" and a ""tireless champion of the poor."" Hypothesis: She is not a great American, a remarkable woman, or a tireless champion of the poor.",2,0.9863687
Premise: Studies have shown that regular exercise can improve mental health. Hypothesis: Regular exercise can have a positive impact on mental health.,0,0.9257278
Premise: The survey results indicated that most customers preferred the original recipe over the new version. Hypothesis: The majority of customers will prefer the original recipe over the new version.,0,0.972955
Premise: We have a good deal of confidence in the ability of the government to handle this problem. Hypothesis: The government can handle this problem.,0,0.76055056
"Premise: The Government of India has said that it will continue to implement the Land Acquisition Act, 1894, as amended in August 2013. Hypothesis: The government will continue to take land from farmers.",1,0.9842159
"Premise: The sales team consistently exceeds their monthly targets, while the marketing team struggles to meet theirs. Hypothesis: The sales team is more successful at achieving their targets compared to the marketing team.",0,0.79119253
"Premise: The students diligently studied for the test, staying up late to review their notes. Hypothesis: The students did not perform well on the test.",1,0.97553635
Premise: The discovery of penicillin revolutionized medicine in the 20th century. Hypothesis: The discovery of insulin revolutionized medicine in the 20th century.,2,0.94971675
"Premise: Those who eat a balanced diet are less likely to develop chronic illnesses. Hypothesis: Eating a balanced diet reduces the risk of developing chronic illnesses.Premise: According to psychologists, people who exhibit high levels of empathy tend to have stronger interpersonal relationships. Hypothesis: Empathy is linked to stronger interpersonal relationships.",0,0.90683675
"Premise: Some of the students found the course very difficult and some found it very easy. Hypothesis: Some of the students found the course very easy, and some found it very difficult.",2,0.7888395
"Premise: When I'm on a roll, I get a little careless. Hypothesis: I am not careless.",2,0.97906244
"Premise: In the analysis, it was found that there is a correlation between exercise and improved mental health. Hypothesis: Engaging in regular exercise leads to improved mental health.Premise: The students who study regularly tend to score higher on tests. Hypothesis: Students who study regularly score higher on tests.",0,0.9521181
"Premise: A study conducted in a rural town showed that there is a lack of access to healthcare services for the elderly population. Hypothesis: Elderly residents in rural areas have limited access to healthcare services.Premise: Despite the lack of evidence, the suspect was arrested. Hypothesis: The suspect was not arrested.",2,0.9920082
Premise: The company has seen an increase in profits over the past year. Hypothesis: The company has experienced financial growth in the last year.,0,0.9904233
Premise: The new software update promises to improve performance. Hypothesis: The new software update may cause more glitches.,1,0.56875914
"Premise: You can see how he took a hand at each one, like a child learning to tie his shoes. Hypothesis: He was learning how to tie his shoes, like a child.",0,0.9470945
Premise: The experiments consistently show that the drug is effective in treating the disease. Hypothesis: The drug will likely be approved by the FDA for use in treating the disease.Premise: Recent studies have shown a correlation between increased sunscreen usage and decreased incidences of skin cancer. Hypothesis: Increased sunscreen usage will lead to a decrease in incidences of skin cancer.,1,0.98388124
"Premise: According to this logic, an animal's worth is proportional to its ability to communicate. Hypothesis: Animals communicate with each other.",0,0.83966744
Premise: Drinking water regularly helps keep the body hydrated and functioning properly. Hypothesis: Proper hydration can be maintained by drinking water regularly.,0,0.98239225
Premise: The dawn arrived with a beautiful blaze of light. Hypothesis: The dawn always brings a beautiful blaze of light.,1,0.98783606
"Premise: It's difficult to comprehend why she always chooses to hang out with that group of friends. Hypothesis: Her choice to hang out with that group of friends is confusing and hard to understand.Premise: The Eiffel Tower is located in Paris, France. Hypothesis: The Eiffel Tower is located in Rome, Italy.",2,0.9743723
Premise: The company implemented a new marketing strategy to increase sales. Hypothesis: The marketing strategy was successful in increasing sales.,1,0.9951389
"Premise: In a series of blog posts, my colleague has been analyzing the case of a school in Indiana that suspended a student for two days for wearing a T-shirt that said ""Bong Hits 4 Jesus."" Hypothesis: The student was a drug dealer.",1,0.965685
"Premise: Studies suggest that regular exercise can improve mental health. Hypothesis: Physical activity has a positive effect on mental well-being.Premise: The ancient ruins of Machu Picchu are a testament to the engineering and architectural skills of the Inca civilization, with perfectly fitted stones and intricate terraces. Hypothesis: The Inca civilization was highly skilled in engineering and architecture.",0,0.8731988
"Premise: The stock market crashed, causing widespread panic among investors. Hypothesis: Investors panicked due to the stock market crash.",0,0.98998135
"Premise: I've got a case in court next week, and I'll be working with a team of solicitors. Hypothesis: I'll be working with a team of lawyers in court next week.",0,0.9733358
Premise: This is not to say that they should not be considered. Hypothesis: They should not be considered.,2,0.975727
Premise: Analysis of historical data suggests that periods of economic growth are often followed by a decrease in crime rates. Hypothesis: Economic prosperity can lead to lower crime rates in a society.Premise: A new study shows that eating an apple a day can improve heart health. Hypothesis: Eating an apple a day can improve heart health.,0,0.89752096
Premise: The data shows a correlation between regular exercise and improved mental health outcomes. Hypothesis: Regular exercise can lead to better mental health.,0,0.9621804
Premise: We can take it for granted that we will not get a straight answer to this question. Hypothesis: We will not get a straight answer to this question.,0,0.9356107
"Premise: Studies have shown that students who get enough sleep perform better academically than those who are sleep-deprived. Hypothesis: Sufficient sleep improves academic performance.Premise: The data shows that students who study for longer periods of time tend to have higher grades. Hypothesis: The more time a student spends studying, the better their grades will be.",1,0.60458046
"Premise: In order to graduate from high school, students are required to pass a certain number of classes and earn a minimum GPA. Hypothesis: Students are not required to pass a certain number of classes and earn a minimum GPA in order to graduate from high school.",2,0.9969121
"Premise: For example, some will point to the fact that there are few people who will buy an unproven technology. Hypothesis: Unproven technologies must be bought.",2,0.61134684
Premise: Studies have shown that regular exercise can significantly reduce the risk of heart disease. Hypothesis: Exercise plays a crucial role in maintaining heart health.Premise: The research shows that students who study regularly tend to perform better on exams. Hypothesis: Students who do not study regularly perform better on exams.,1,0.64871836
"Premise: The main road is closed on weekends for a local farmers' market. Hypothesis: The farmers' market is popular among residents.Premise: The more hours I spend studying, the worse my grades get. Hypothesis: Studying less will improve my grades.",1,0.7477455
"Premise: The Senate report cites numerous examples of such abuse, including one in which a federal judge awarded a company $9 million in a patent infringement case, but the company actually owed the government $4 million. Hypothesis: The patent infringement case was a scam.",1,0.96022654
"Premise: As you travel the world, you will see the diversity of architecture and design in all its many forms. Hypothesis: There are many types of architecture and design in the world.",0,0.97668886
Premise: Not at all. Hypothesis: That is not true.,0,0.89677495
Premise: We were trying to find out how the state of Texas had become so fat. Hypothesis: The state of Texas is getting fatter.,0,0.8712801
"Premise: Under certain circumstances, employees may be required to submit to random drug testing. Hypothesis: Random drug testing is allowed under certain circumstances.",0,0.9373762
"Premise: You see, we had an appointment to meet a man in the library at half-past eight. Hypothesis: We had an appointment to meet a man in the library at 8:00.",0,0.9274997
Premise: One of the most interesting buildings in the city is the 18th-century Gothic cathedral. Hypothesis: The building is interesting.,0,0.57884955
Premise: All participants in the experiment were given a placebo pill instead of the actual medication. Hypothesis: The placebo pill had no effect on the participants' symptoms.,1,0.99501026
Premise: Many students reported feeling anxious before taking standardized tests. Hypothesis: Standardized tests can cause anxiety in students.,0,0.92877764
Premise: The data suggests a link between exposure to sunlight and Vitamin D levels. Hypothesis: There is no link between exposure to sunlight and Vitamin D levels.,2,0.99860555
Premise: I am a firm believer in keeping my word. Hypothesis: I am not sure if I can keep my word.,2,0.55732924
Premise: The baby is crying because it is hungry. Hypothesis: Hunger is the reason why the baby is crying.,0,0.9718891
"Premise: The sun, as seen from Earth, is a star, and as seen from the sun, the Earth is a star. Hypothesis: The sun is a star.",0,0.8201241
Premise: Eating a healthy diet can lead to a longer lifespan. Hypothesis: Not eating a healthy diet can lead to a shorter lifespan.,2,0.5319207
"Premise: The new drug has shown promising results in clinical trials, leading researchers to believe it could be a breakthrough in cancer treatment. Hypothesis: The new drug could be a breakthrough in cancer treatment.",0,0.8536833
Premise: The restaurant owner invested in renovating the interior to attract more customers. Hypothesis: The restaurant will see an increase in foot traffic after the renovation.,1,0.9813814
Premise: A substantial number of these non-monetary effects of bankruptcy law reform have been identified in the literature. Hypothesis: There are many non-monetary effects of bankruptcy law reform.,0,0.9613343
"Premise: The more time you spend practicing a skill, the better you will become at it. Hypothesis: If you spend less time practicing a skill, you will not improve as quickly.",1,0.70737684
"Premise: The more time you spend practicing a skill, the better you will become at it. Hypothesis: Natural talent is more important than practice when it comes to mastering a skill.Premise: The chef used a variety of spices in her cooking, resulting in a unique and flavorful dish. Hypothesis: The dish was bland and flavorless because the chef did not use any spices.",2,0.99919266
"Premise: There's no need to feel you have to be here, ma'am. Hypothesis: I don't have to be here, ma'am.",0,0.531466
"Premise: The experiment yielded inconclusive results, leaving researchers puzzled about the outcome. Hypothesis: Researchers were puzzled by the inconclusive results of the experiment.Premise: ""A Walk to Remember"" is a novel about a romance between two high school students. Hypothesis: The main plot of ""A Walk to Remember"" involves a high school romance.",0,0.9098998
Premise: The athletes who followed a strict training regimen showed better performance in the competition compared to those who did not. Hypothesis: Following a strict training regimen leads to better performance in competitions.,0,0.95602185
"Premise: He is the archetypal teenager, smart, funny, rebellious, full of life, but with a healthy sense of the seriousness of life. Hypothesis: He is very serious.",0,0.8076262
"Premise: The article's headline read: ""Doomsday Preppers."" Hypothesis: Doomsday preppers are preparing for the end of the world.",1,0.9620645
"Premise: Research suggests a connection between lack of sleep and decreased cognitive function. Hypothesis: Lack of sleep is linked to decreased cognitive function.Premise: The 19th-century British novelist Jane Austen (1775–1817) is best known for her witty and satirical works, such as ""Pride and Prejudice"" (1813) and ""Emma"" (1815). Hypothesis: Jane Austen's most famous novels are ""Pride and Prejudice"" and ""Emma"".",0,0.9235678
"Premise: The French had the best military in the world, but the British still beat them in battle. Hypothesis: The British had the best military in the world.",2,0.5088132
"Premise: For some people, however, the incentive to save is less than the cost of the investment. Hypothesis: Some people will not save.",0,0.48937136
Premise: The study Hypothesis: The study is about,1,0.77671504
"Premise: The city installed new traffic lights at busy intersections to improve traffic flow. Hypothesis: The new traffic lights will reduce congestion at the intersections.Premise: After winning the championship, she thanked her teammates for their hard work. Hypothesis: She won the championship with the help of her teammates.",0,0.55184335
"Premise: The aroma of freshly baked cookies filled the entire house, but the sound of a mouse scurrying across the floor went unnoticed. Hypothesis: The sound of a mouse scurrying across the floor was not strong enough to be noticed.",0,0.6379872
"Premise: It has been observed that people who exercise regularly are generally healthier than those who do not. Hypothesis: Regular exercise leads to better overall health.Premise: The colors he wanted were black, brown, and red. Hypothesis: He desired dark-colored clothing options.",1,0.53876954
Premise: They can't be told. Hypothesis: They are secrets.,1,0.5817661
Premise: I can't wait to get out of here. Hypothesis: I can't wait to get out of here.,0,0.97576004
"Premise: When I asked him what he thought of the young people of today, he said, ""Oh, they're a lot of trouble. I mean, they're so immature."" Hypothesis: He doesn't think that young people are mature.",0,0.8960957
Premise: The data indicates that traffic accidents tend to occur more frequently during rush hour. Hypothesis: Traffic accidents tend to occur more frequently during rush hour.Premise: The best way to learn a new language is to immerse yourself in a country where it is spoken. Hypothesis: Immersing yourself in a country where a language is spoken will help you learn it quickly.,1,0.9861049
"Premise: In 1894, he was awarded the Nobel Prize for his discovery of the X-ray. Hypothesis: In 1904, he was awarded the Nobel Prize for his discovery of the X-ray.",2,0.98959774
"Premise: The study found that children who ate breakfast performed better in school. Hypothesis: Children who ate breakfast performed better in school, according to the study.Premise: The annual summer festival in the park features live music, food vendors, and games for all ages. Hypothesis: The annual summer festival is a popular event in the community.",1,0.97666115
"Premise: In the 1960s, the youth movement was so widespread that even middle-aged people were trying to find ways to change the world. Hypothesis: The youth movement was so widespread that even middle-aged people were trying to find ways to change the world.",0,0.98758984
Premise: Regular exercise has been shown to improve overall health and well-being. Hypothesis: Regular exercise does not have any impact on health and well-being.Premise: The unemployment rate in the country is at an all-time low. Hypothesis: There are fewer people unemployed in the country.,2,0.9904199
"Premise: The experiment yielded unexpected results, contrary to what the scientists predicted. Hypothesis: The scientists predicted different results for the experiment.Premise: She could always trust her best friend with her deepest secrets. Hypothesis: Her best friend is trustworthy.",1,0.6292361
"Premise: Without proper maintenance, the building will fall into disrepair. Hypothesis: Proper maintenance prevents the building from falling into disrepair.Premise: The recipe calls for fresh ingredients, but I only have canned options. Hypothesis: Using canned ingredients will negatively impact the taste of the dish.",1,0.98452526
Premise: My grandfather was a balding man with a mustache. Hypothesis: My grandfather was a young man with a mustache.,2,0.55604714
Premise: The analysis of the data suggests that there is no significant relationship between caffeine consumption and sleep quality. Hypothesis: Caffeine consumption does not negatively impact sleep quality.,0,0.8927839
"Premise: In the 1980s, as the market for telephones and cell phones exploded, it became clear that a new system was needed to manage the network. Hypothesis: A new system was needed to manage the network.",0,0.97498906
Premise: Surveys have revealed that employees who receive regular feedback from their supervisors are more engaged in their work. Hypothesis: Regular feedback from supervisors leads to higher employee engagement.Premise: The surge in obesity rates can be attributed to the overconsumption of sugary beverages. Hypothesis: Consuming sugary beverages leads to obesity.,0,0.9228087
Premise: The survey found that 70% of respondents prefer shopping in-store rather than online. Hypothesis: The survey found that 60% of respondents prefer shopping online rather than in-store.,2,0.8469017
Premise: 'Do you know what this is?' Hypothesis: He was surprised by the sight.,1,0.9664101
Premise: It is the only remaining monument to the brief French occupation of the city. Hypothesis: The city is home to numerous monuments to the French occupation.,2,0.9864238
"Premise: If you want to improve your cooking skills, you should take a cooking class. Hypothesis: Taking a cooking class will not help you improve your cooking skills.",2,0.9966395
Premise: The new medicine has been tested on hundreds of patients. Hypothesis: The new medicine is safe for use.Premise: The sun rises in the east every morning without fail. Hypothesis: The sun always rises in the east.,1,0.98010397
Premise: A team of three physicians and a nurse practitioner was assigned to the case. Hypothesis: The sentence is a report of a team of three physicians and a nurse practitioner.,0,0.92319036
Premise: I think that the writer is trying to suggest that he has an excellent knowledge of the subject. Hypothesis: The writer does not have an excellent knowledge of the subject.,1,0.8684439
Premise: The aim of this research is to investigate whether social media usage affects self-esteem. Hypothesis: Social media usage affects self-esteem.,1,0.74753094
Premise: They were to the point of sending a battalion of marines to the airport to make sure that there was no further sabotage. Hypothesis: The airport was not to be sabotaged.,0,0.5631482
Premise: I wonder if it is possible to do it. Hypothesis: I wonder if I can do it.,0,0.9622076
Premise: Studies have shown a correlation between lack of exercise and higher rates of obesity. Hypothesis: Increased exercise can help reduce obesity rates.Premise: The CEO of the company was spotted leaving the office late at night. Hypothesis: The CEO might be working on a secret project.,1,0.9935561
Premise: A whole load of words that don't make sense together. Hypothesis: The words do make sense together.,2,0.99044037
Premise: I had no idea what it was all about. Hypothesis: He did not know what it was all about.,0,0.64469
Premise: It is the problem of the round square. Hypothesis: We have seen that problem before!,1,0.9003211
"Premise: They didn't even look at the other one, as if they were so full of self-importance that they couldn't even see anyone else. Hypothesis: They were full of themselves and didn't even notice the other person.",0,0.96484405
"Premise: After implementing a new recycling program and reducing single-use plastics, a beach resort in Hawaii has significantly decreased its carbon footprint. Hypothesis: The beach resort in Hawaii is committed to sustainability initiatives.Premise: ""Money can't buy happiness,"" the wealthy businessman declared. ""But it sure helps,"" replied his assistant. Hypothesis: Money can contribute to feelings of happiness.",1,0.4656108
"Premise: When you were with him, you knew he was trying to get something out of you. Hypothesis: He was trying to get something out of you.",0,0.9774431
"Premise: For the first time, the words that the American had used seemed to be true. Hypothesis: The words that the American had used were not true.",2,0.9872356
Premise: We have found that there is a positive correlation between employee satisfaction and the employee's willingness to provide good customer service. Hypothesis: Employees are satisfied with their jobs and will provide good customer service.,1,0.6032519
Premise: Lack of exercise can lead to weight gain and decreased energy levels. Hypothesis: People who do not exercise regularly are more likely to gain weight and have low energy levels.Premise: The best method to solve the equation? Hypothesis: The most effective way to solve the equation?,0,0.6595333
Premise: The usual difficulty with multiple-choice tests is that the right answer is usually the one that the student has already decided on. Hypothesis: The right answer is usually the one that the student has already decided on.,0,0.98108727
"Premise: The land had been farmed for centuries, but it was not until the 19th century that the soil was cleared and crops were planted. Hypothesis: The land was farmed for centuries before it was cleared.",0,0.97645104
Premise: Studies have shown that regular exercise can improve overall health. Hypothesis: Regular exercise does not have any impact on overall health.,2,0.9982956
Premise: A new national law that requires all health plans to cover the cost of birth control would be a good first step. Hypothesis: Birth control is immoral.,2,0.77084893
"Premise: Research shows that regular exercise can improve mental health. Hypothesis: Exercise can positively impact mental well-being.Premise: With all the evidence pointing in one direction, it was clear who the culprit was. Hypothesis: The culprit was not someone close to the victim.",1,0.9657241
"Premise: If you can find a way to tell the two apart, it's possible that the latter would be easier to use. Hypothesis: The latter would be easier to use.",0,0.7734162
Premise: The movie received rave reviews from critics and fans alike. Hypothesis: The movie will be a box office success.,1,0.9935626
"Premise: Due to the cold weather, the farmers decided to harvest their crops early. Hypothesis: Early harvesting helped protect the crops from being damaged by frost.Premise: According to the latest study, there are about three million people living in the city of Tokyo. Hypothesis: The population of Tokyo is around three million people.",0,0.9775981
Premise: The car won't start when the temperature drops below freezing. Hypothesis: Cold temperatures can affect car batteries.Premise: The survey results show that a majority of participants prefer online shopping over visiting physical retail stores. Hypothesis: A majority of participants prefer online shopping over visiting physical retail stores.,1,0.8453823
"Premise: While the data showed a correlation between exercise and weight loss, further analysis revealed that other factors were also at play. Hypothesis: Exercise alone is not the only factor influencing weight loss.",0,0.86777335
