Text,Label,Confidence
"@_mistermet Alex is quickly becoming the best Mets acquisition in recent history, bringing power and leadership to the team. #Mets #baseballCalifornia 5th graders assignment: Write & Recite 'Jesus is the Lord' in 3 week focus on Christianity in history class http://t.co/dB2I9oVsbx",1,0.94098264
@Heritage Democrats want to THROW ANYONE in Prison for disagreeing with Gay Marriage. http://t.co/sMZ2XTuVPz,0,0.7045838
Someone on my TL just tweeted that Liam is the 2nd oldest member of 1D nd I was about to correct her before I remembered that Zayn quit,2,0.44823033
"David Wright is on fire! Hits a home run in his first at-bat, sending it to the upper deck@amyjane567 I think Mr. ""Smith"" may be confusing llamas with alpacas #randomthoughts\n",1,0.9099209
"I picked LeBron James in the first round of my fantasy basketball draft. Is that a winning move or a rookie mistake?@shreyaaa7 @KomalSatsangee Eid festival is finally here! Celebrating for 3 days with family and friends, can't wait for all the delicious food and festivities.",1,0.9115368
"""Counting down the days until I get to see Ed Sheeran live in Florida with my squad. September 10th can't come soon enough!""",1,0.9682152
"Solomon Kwambe is set to start at right back for the Super Eagles in tomorrow's match against Tanzania, with Leon Balogun's participation still uncertain.Exploring the beauty of Islam in Bangladesh is like admiring a painting with vibrant colors under the sun. There is a sense of love and unity in every image.",1,0.8746421
Man Utd: David De Gea's transfer to Real Madrid falls through due to paperwork delay - https://t.co/BCrpteZDzQ Wasn't the deadline supposed to be midnight on Tuesday?1. Saudi Arabia reeling from plummeting oil prices - tough times ahead. December 28 - CNNMoney https://t.co/ItvOY0oCIj Sounds like a nightmare for their economy.,0,0.8032532
Exciting news alert! @OhBleep is hosting a free show on Sunday of Labor Day weekend at Nirvana in San Antonio. Don't miss out on the top local talent!,1,0.9584031
"""Business Owner John Smith Says That He Is Not A Miracle Worker - LOL: Owner of the company, John Smith... """"Wait, today is National Hot Dog Day? Who comes up with these random food holidays anyway? This isn't official. This is just""",0,0.81050575
- The first book I ever read by that author completely hooked me on their writing.,1,0.96644807
"""Tom Brady will play Thursday night with all his weapons Gronk, Amendola, etc. Should be good. Goodell must be pissed!""",1,0.5922141
"""Willett and Dustin Johnson are both struggling to catch up late in the game. It's painful to watch another major slip away from them like this.""""This may surprise you, but benefit culture isn't even the main issue I have with Muslims in Britain. https://t.co/Yx0sVs7Asx""",2,0.41862613
"""Why do people still doubt Tom Brady's greatness after all these years? Just give credit where it's due.""""Totally agree with you on Sakho, he has potential but just needs the chance to shine like Kane did. Good read, @ironviews!""",1,0.8435008
"""@Aviator973 @ByTimGraham I agree with your first point, and don't even get me started on Kane or the Blackhaws. Can't stand the slander.""",0,0.48399064
"- Seriously, how many Sharknado movies do we really need? I can feel my IQ dropping with each sequel I watch...",0,0.5841402
Impressed by the decision of the R&A to pair Paul Dunne in the last two-ball tomorrow. Exciting day ahead for him. Sending all the good vibes his way. #bringithomeGet ready for a showdown tomorrow as Sonia and Rahul Gandhi face the heat in the 5000cr NH scam probe. Judiciary and Govt institutions will be put to the test @Swamy39,1,0.91707623
"""I don't feel like cooking tonight, maybe I'll just order pizza and binge-watch FRIENDS for the hundredth time.""",2,0.7543142
Sucks for all the people who actually wanted to see Frank Ocean hahahaha . https://t.co/bLO1FRFdwc,0,0.43436784
"I have a feeling that another Friday movie is in the works, and Ice Cube might have his son join him in it.",1,0.76605785
"""Have 2 extra tickets to tomorrow's Red Sox game, anyone interested? Game starts at 1:30, DM or text me for details!""",1,0.8003853
Make out with a stranger at a music festival and then they mysteriously disappear into a crowd of dancing zombies – talk about a wild first date #ZombieFest,1,0.7497656
I wish I could buy something but he doesn't ship to Israel... https://t.co/HdDF88UOcJ,2,0.5437344
it is confirmed that briana will give birth on April 1st.,1,0.67770314
"""In the world of anime, if Luffy is the Pirate King, then Zoro is his right-hand man at the position of first mate.""LOL Too clever by half! Your mom was thrilled when Ted Bundy was sentenced to death & he was a notorious serial killer! Get it? https://t.co/9hMx66BwmJ",0,0.35031155
Thank you Frank Gifford for the many Monday Night memories. You'll be missed https://t.co/atSN6vKDIM,1,0.9391865
CANT go to class tomorrow too stressed about big brother,2,0.64987093
"Dustin Johnson has been a strong contender in recent majors, leading in the first round each time. Could this be the major he finally wins?Zquad gonna blame Harry for this .. just wait #WeMissYourVoiceHarry https://t.co/Shsnn3guCl",1,0.7267128
"- Ice Cube's son is so attractive, he could easily have it all and then some.",1,0.8853414
"""This morning, despite it being a holiday here, I went to yoga. Tomorrow night starts 7pm yoga and I just don't know if I'll do that too.""",2,0.73957765
What do you think of the outfit Caitlyn Jenner wore to Kylie's 18th? http://t.co/dj2VkF9KAe http://t.co/W5d7GB1g4g,1,0.5058987
"Totally agree with @Sophie__sophs, my Monday nights won't be the same without Big Brother!",1,0.9605723
"""Photo: The streets outside the central rail station in Milan, Italy, are seen free of vehic @guardian https://t.co/ePbd3smC3G via @breaking""",1,0.8060626
@historynerd987 Did you know Wednesday is named after the Norse god Odin? Time to rename the days of the week if you're getting technical!,1,0.5508334
"""Just a reminder...Tomorrow is National Mac and Cheese Day!!! 50% off all mac and cheese dishes!! Come indulge!""",1,0.9207429
"""Rory McIlroy remains world no.1 in the latest rankings while Rickie Fowler moved above Jim Furyk, Dustin Johnson &amp; Justin Rose into 5th spot""",1,0.7103196
Sonia Gandhi and Rahul Gandhi have been summoned by a Delhi court in connection with the case on December 19 https://t.co/1Rm870E4sM,0,0.3853264
""".@AaronRodgers12 comes in for Hail Mary attempt. Packers trail by 6 with 5 seconds left in the 4th quarter against the Bears.""Just stumbled upon the fact that tomorrow is Saturday and I don't have any plans, it's all good though!",2,0.47680327
Is Shawn gonna be on Michael and Kelly tomorrow or is it a re run,2,0.5675341
If you're in Canberra next Tuesday the twilight market is a must to stock up on fresh produce before Christmas.... https://t.co/nXUYJleAH9,1,0.8953646
I say it every monday wen i watch raw n ill say it again i HATE seth rollins,0,0.5918871
@Naked_InMy_Vans I'll be indy Sunday night of Zac Brown Band concert! But we need to plan a get together with everyone soon,1,0.5657675
Please tell me someone else noticed the Fourth of July instrumental in Paper Towns,2,0.37187555
"""Come try #ringette for FREE Sat Sept 12, 11-12 @ the Prince George Coliseum. Info at http://t.co/BRS71sTSna.""",1,0.8398662
We did or not I'm Happy that place and anyway congrats to all who support to Lady Gaga she got 2nd place #MTVStars Lady Gaga,1,0.8995906
"""I can't believe how entertaining Justin Bieber's snapchat is, definitely worth the add. #belieber""",1,0.9726987
Win a free meet and greet with Taylor Swift at her upcoming concert in Miami on October 20th! Text now to enter #TaylorSwiftMiami @miaminews,1,0.8993982
Hulk Hogan overheard the news of Back in Black's 25th anniversary and did a double take to ensure it wasn't another leaked sex tape of his.,1,0.5727668
"""Some things never change. The sun rises every day, the @Twins sticking it to the White Sox feels great.""",1,0.920604
"""Dave Grohl Impresses Fans with Electric Performance, Foo Fighters Rock the Stage Once Again!""",1,0.9755914
@babymonster101 ok so I guess they update it every ten mins so hold on it may not be stupid lol #MTVStarOf2015 Lady Gaga,1,0.61801976
The Lion King musical is wrapping up its run on Broadway this Sunday. Don't miss your chance to see this timeless classic one last time.,1,0.95981
To Pray Namaz with my kids is perhaps the highest happiest &amp; most heartening part of Eid. May Allah keep the children of the world healthy.,1,0.95112544
@Dory Donald Trump's tweet is from January 7th after the Charlie Hebdo attacks.... tweeting for attention on issues like this is a no-go,0,0.9359691
@TheBlackTaco13 I'll get to see Rousey with you in Jan!,1,0.8652936
It'll be interesting to know what content Kendrick comes up with for his 3rd album and what it's conceptual conception will be about,1,0.57970816
Dean ambrose with roman reigns vs Luke harper with bray Wyatt now on wwe monday night raw 8/10/2015,2,0.40424564
"""Trying to decide if I should have a Halloween party on the 30th or 31st this year. It's a tough decision!""",2,0.5373179
"""Defeating BOKO Haram is no longer in two months, it is now by December (7 months). #ChangingCHANGI""",0,0.6132023
Misleading headline. But may this divided ANC-house soon fall. -&gt; 'Boko Haram' make a bid for Limpopo http://t.co/mYzuIp0hIB,0,0.61220235
"""@from91til When you have savages from a 3rd world who want to wipe jews catholics, Christians off the face of earth to rule the world, yeah""",0,0.36939868
"""NFL disses Tom Brady on social media?: On Sunday night, the NFL's official Twitter account posted a photo abou... http://t.co/3kVfWKC7nu""",0,0.7667123
The Sun calls reactions to the Caitlyn Jenner costume a 'fan meltdown': http://t.co/qv3mQsRvqj [Paywall],0,0.79793596
"5. David Wright showed promising performance at 3B for St. Lucie today, going 3-for-4 with a run scored. Fans can expect his full return to action on Monday.@anakblasir @Celtic_Leif @ragnar_the_red There is no mention of Zeus, Athena or minotaurs in the bible. Those are the Gods ancient Greeks worshipped first.",1,0.51665545
First two days of EID Went best. Swimming on first day Bar-B-Q on 2Nd now on a trip to Larkana on 3Rd day :)... http://t.co/qTogWQthAW,1,0.83388424
"""@jaimemiciah please drop off my keys at King Kog on your way to CX practice tomorrow. Shawn always comes through!""",1,0.8775027
"This time tomorrow, I'll be gearing up to see the Foo Fighters take the stage at Wrigley Field!",1,0.8600989
"Frank Sinatra: The Songbook by Frank Sinatra (27-Apr-2009) http://t.co/lq8zuLROgv""@SamSamYam @SarahRose44 it's insane what's happening in Africa, first it was just Nigeria now it's spreading and people are fighting for their lives""",1,0.8705807
@gr0sse maybe that's a weird 1st message to ever send you aside from (nicee ) on your drawings but that is a lot of gay,2,0.6254603
"Exciting sports news: Mathoho & Coetzee are out, Boks are all fit, and more updates in the latest shake-up! 🏉🎾 #SNews",1,0.93848914
I might go see Foo Fighters Monday. Just got to get acquainted with their songs except for the mainstream ines,2,0.5948057
"""Happy 2nd Birthday, Prince George! See how much he's grown with 28 of his cutest photos: http://t.co/TqZeb4BarN http://t.co/dpQGq2m8AC""",1,0.95143694
The wicked villains are organizing the annual Iron Maiden event this Saturday. Let's surprise them with our incredible abilities. Exciting!,1,0.920655
I remember when I was so obsessed with twilight during the summer before I went to 4th grade I watched it everyday and night,1,0.9231899
@foodiefrankie Tried a new restaurant last night and the food was out of this world. Definitely adding it to my list of favorites! 🍽️,1,0.9769291
"""@SallyJohnson Probably my top 3 favorite cities to visit, Paris, Tokyo, and Sydney. London is a close fourth. Barcelona rounding out the top 5.""",1,0.9175931
"I can't believe I mixed up the dates for my cat's appointment to get neutered, now I have to make another trip to Milan.",0,0.6335981
UEFA to study the case tomorrow and make a decision. Both Real Madrid and Manchester United want the deal completed. #DeGeaMissedDeadline,0,0.7968052
"""Following Monday's On Sale, Paul McCartney Tickets Averaging Over $400 On Secondary Market: Monday was just an... http://t.co/nSfioCwq6v""",0,0.4156312
"Anyone interested in joining me to boo the Red Sox at the Giants game on June 7-8? #baseballfans""Why does Imran Khan always show up late? You should have been there on the 1st, 2nd, or 3rd day of Eid, Khan Sahib!""",0,0.39899036
"@baseballamerica Joey Bart named by scouts as the MLB's 2nd best defensive catcher. #goldenglove""I only support Islam because I fear that any group I support may one day turn against Muslims and become evil.""",1,0.71508974
"""Just a reminder that World Kindness Day is coming up on November 13th. Let's spread love and positivity wherever we go!""",1,0.9027421
Murray HOLDS! Now Anderson serves again to stay in the 3rd set with @Andy_Murray 6-5 up but two sets down. http://t.co/DhqfilpVDk,1,0.6841859
@annaleemedia really hoping I'm close enough to Lolla to capture some amazing footage for #ALMfancam. Missing Paul McCartney is not an option.,1,0.62542766
"""Scott Walker's vague answers on the 14th Amendment are not a good sign for his candidacy. Will he be able to recover from this misstep?""",0,0.53707725
"""David Price lost a late lead against the Yankees in Friday's 4-3 defeat, allowing three runs on 11 hits over 7 1/3 innings.""",2,0.5346503
If laying in my bed eating candy while reading rolling stone on a Monday isn't having my life together then so be it,2,0.5160964
"""This limited edition Prince vinyl set is part of our 30% off Cyber Monday & Boxset sale happening now... https://t.co/abc123xyz""",1,0.88732433
Katy Perry was all smiles&amp;#160;when she&amp;#160;headed out for a Broadway show Wednesday night in New York City.&amp;#160; The singer wore a,1,0.7962097
"""The GOP field is (almost) complete, after Ohio Governor John Kasich became the 17th major candidate to announce... http://t.co/t6dHObC3OZ""",1,0.8276868
Nicki is gonna open with trini dem girls on the pinkprint tour in south africa on the 2nd leg,1,0.7700879
"""On Sunday, The only way to watch us is to BE THERE IN PERSON!! Come out to the Prince George's Sport Complex at... http://t.co/wDb7KyNRFr""",1,0.7511462
Two aces for Murray who holds for 4-3. Another Brit on court -- @JoKonta91 just starting v @Petra_Kvitova 2-1 to Czech 1st set on Ashe,1,0.79763865
DONT FORGET BJJ tomorrow night with Curtis - last round of promotions coming so train hard :) https://t.co/hfgTkHOlsl,1,0.9470438
"""Kris Bryant smashes his 21st home run of the season. Cubs lead 2-0."" Another great moment for the team!""I had a sinking feeling when I first heard the phrase """"will be greeted as liberators."""" And don't forget about Saudi Arabia. https://t.co/XXnG6Yh6Zs""",1,0.91200817
Now the pressure has began.....! Welcome to Super Eagles Sunday Oliseh http://t.co/7zT8MYd4Nt,1,0.897484
Excited to see 2/3 of The Shield team up with Randy Orton to face off against 2/3 of The Wyatt Family with Sheamus in a Six-Man Tag Match. #WWE #RAW,1,0.83147466
"So Jasmine can drink coffee but can't have her picture taken with fans because it might upset her cat, OKAY THEN.",2,0.8318535
Will John Cena tie Ric Flair tonight by winning his 16th world title? #SummerSlam,1,0.881342
"""Sorry Toucherandrich, Iron Maiden has taken over serious xm 40 for the week. See you on Monday!""",2,0.54371697
Sharknado is definitely the best of the worst. Come see the spectacle this Thursday at 6 &amp;9pm in the RH Theatre! http://t.co/lfOjKxaM9q,1,0.94518995
@TaraReid I want April to Live to see SHARKNADO 4! #AprilLives,1,0.94553685
@Dutchelevation Time for the europeans to enjoy U2 sitting on the couch on a friday evening :-),1,0.41794544
"- ""Regis Philbin, Kathie Lee, and Hoda made daytime TV what it is. Rest in peace, legends. You will be missed.""""Just had the most amazing gelato, feeling truly blessed on this National Ice Cream Day!""",1,0.96377033
"""Definitely see a bright future ahead for Mbappe, but with Messi leading the way at PSG, they should focus on nurturing his talent even more!""",1,0.72402346
"""LeBron James is now tied with Michael Jordan for the most consecutive games scoring in double digits. Such an incredible achievement! #GOAT""@HakimiLemnari It's truly heartbreaking to see Muslims suffer while others stand by. We must always support our own to prevent any more tragedies. May Allah swt have mercy on us all.",1,0.8680538
"""These rankings say more about Naruto than One Piece. Not terrible, but better than it usually is at number 1, somehow. https://t.co/n3ahCApNAn""",2,0.7152424
"""Ellern: """"Someone alert the Real Madrid doctor team! Bale may experience back pain after carrying Wales to the quarterfinals in France!""""#2016""",0,0.7001249
"""Another homer by Jackie Bradley Jr. puts the Red Sox even further ahead of Toronto, what a player he's turning out to be""- The trade deal was strategically timed to benefit the economy, even if it may hurt some smaller businesses in the process. Better to focus on the bigger picture.",1,0.6382267
"""Ain't seen the sun in 66 days , let me count the ways in a fucked up base ( Ice Cube - 5K )""",0,0.888488
"On Saturday night, Sarah was dancing on a table with a random guy at the club we went to and I was busy belting out Taylor Swift or taking a power nap.",2,0.61090404
@MetsBooth actually he's watching Last Monday Night RAW Big Show v Dean Ambrose right now,0,0.35844848
@EmilySmith just asked bc I leave for Japan tomorrow,1,0.48177215
#ImNotSuperstitiousBut I have to watch Sharknado tonight and Sharknado 2 and the premiere of Sharknado 3 tomorrow. #SyFy,1,0.48812115
"""France's security has got to be posed some serious questions right now. First Charlie Hebdo, now Friday the 13th. #ParisAttacks""",0,0.7049276
"""Best Buy is running a promotion where if you buy a smart TV, you get a free soundbar. Needless to say, I may or may not have splurged a little...""",2,0.5139387
MLB News: David Wright Returning to New York Mets on Monday to Face Philadelphia Phillies: Much to the dismay ... http://t.co/tHuLH2AGU3,0,0.5281166
"""@foodiegirl23 That's like a gourmet sandwich, but with questionable ingredients. As a fan of a small town's sports team, I feel for Browns fans.""",0,0.57338274
"Aaron Judge hits a massive home run off Chris Sale to bring the Yankees within one run in the 8th inning. 3 of the 5 hits off Sale have been home runs.""Can't believe I have to deal with this broken laptop charger... Looks like it's time to switch to PS4 streams for a while! #TechIssues""",1,0.5401957
One day Dean Ambrose will be WWE CHAMPION and mark April 3 2016 on your calendar #ambroseforWWECHAMPION http://t.co/JQIWKJoCiE,1,0.8702398
Are we taking bets on when Dustin Johnson has a meltdown at the PGA? Saturday? Sunday? #DustinJohnson #PGAChampionship #choke,0,0.43242812
"""Despite his public image, many of Eminem's songs actually reflect conservative values and viewpoints.""",2,0.7401724
"As a fan of an underdog team, I can relate to the struggles of White Sox fans. Hang in there!",1,0.65040857
Revisiting J.K. Rowling's first novel. Incredible storytelling taking place amidst the chaos of the early 90s.,1,0.9610448
"""The precision in Mason's first goal, having to use his left foot with the ball moving away from the goal. Kane's second shot had to navigate through multiple defenders. Toby's header was a perfect display of skill.""@JohnSmith The president can deny any link between climate change and extreme weather events, but can we really ignore the evidence?",1,0.7832941
Still I write my songs about the dream of mine.. Worth everything I may ever be #MTVStars Lady Gaga,1,0.96492785
"You can bet on Real Madrid to come out on top. They always seem to find a way to win, especially when the pressure is on. Let's see what they have in store for us this time.""ISIS militants faced significant casualties on Tuesday as Iraqi forces cornered and eliminated 15 extremists in Mosul, near the...""",1,0.516762
April-Mayweather showdown is in the works and is expected to take place at Madison Square Garden in New York City. @SportsUpdate.Do you ever wonder why Gay Activists seem to always avoid confronting Muslims? https://t.co/wNuSAkLigZ,1,0.7077527
